full_text,id_str,created_at,username,user_id_str,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,mentions,mention_count,source,target
Masalah sound jujur asli menurut gue bagusan pas treasure di Indonesia Arena gatau itu pengaruh faktor venue atau bukan tapi konser treasure sama day6 sama sama pake live band jadi kenapa cim? @mecimapro,1.84946643882813E+018,2024-10-24 15:02:15+00:00,mydannychoii,1.26080762049702E+018,in,She/Her,0,0,0,0,https://x.com/mydannychoii/status/1849466438828138971,mecimapro,1,mydannychoii,mecimapro
@adoresvtws Myday tuh kmrn protes krn semua konser day6 di indonesia ada masalah sound smp2 member tuh merengut &amp; bolak balik minta dibenerin. Bahkan pas sc sempat kaya disconnect gitu sm speakernya. Nah fans jd minta ganti vendor kan utk next concert tp jwbn dr mecima gitu. Katanya krn--,1.84947314242057E+018,2024-10-24 15:28:53+00:00,babehbapakucing,1.30046227872726E+018,in,wherever svt d6 tws are,0,2,0,7,https://x.com/babehbapakucing/status/1849473142420574564,adoresvtws,1,babehbapakucing,adoresvtws
Melihat fancam day6 yg bersliweran di indonesia beneran nyesel ga nonton day6. Mana tes cepeenes kaga lanjut lagi. Zonk dah mending aku nonton konser kmrn hmm,1.84949405582426E+018,2024-10-24 16:51:59+00:00,inlove_jeonghan,1.10515442702597E+018,in,,0,1,0,0,https://x.com/inlove_jeonghan/status/1849494055824261499,,0,inlove_jeonghan,
@20detik @mecimapro Masih PCD #DAY6_Forever_Young_Indonesia https://t.co/jsvzyRd3CJ,1.84949514698082E+018,2024-10-24 16:56:19+00:00,sanitamima,1.6460807475756E+018,in,,0,0,0,6,https://x.com/sanitamima/status/1849495146980835748,"20detik,mecimapro",2,sanitamima,20detik
tebak berapa kali ku ulang gakkaiwabwa ini iya abis itu fancam kita kemana mana keburu salting ‍️ #DAY6 #데이식스 #DAY6_3RD_WORLDTOUR #DAY6_FOREVER_YOUNG_JAKARTA #FOREVER_YOUNG #Band_Aid #녹아내려 #WONPIL #원필 https://t.co/XBKOSm4ueP,1.84950138350407E+018,2024-10-24 17:21:06+00:00,mwohalka,3151596338,in,,0,0,1,3,https://x.com/mwohalka/status/1849501383504089298,,0,mwohalka,
demi Tuhan dari jakut ke jaksel ke jakbar GW KETEMU ORG YG GW KENAL KEK bs gak stop... di bagian indonesia mana yg gw bisa stop ktm orang... day6 konser kemaren gw bahkan meet up sm 5 orang wey.... gw pen blg gini di first tp takut nyinggung org yg gw temui,1.84951569394921E+018,2024-10-24 18:17:58+00:00,yeollieseo,1.18917238483565E+018,in,10024764,0,0,0,0,https://x.com/yeollieseo/status/1849515693949218984,,0,yeollieseo,
mau wonpil #DAY6inJakarta #DAY6_FOREVER_YOUNG_JAKARTA #DAY6 #데이식스 #WONPIL #원필 https://t.co/cJlP3YuV3u,1.84951848883628E+018,2024-10-24 18:29:04+00:00,woopilarchive,1.42506225440427E+018,ht,,0,1,2,8,https://x.com/woopilarchive/status/1849518488836288951,,0,woopilarchive,
Halo @mecimapro! Makasih banyak udah kasih tanggapan tentang evaluasi dari My Day terkait rangkaian konser DAY6 Forever Young di Indonesia. Sebagai salah satu penonton yang hadir di Forever Young Jakarta Day 2 izinkan aku untuk kasih feedback dengan tujuan yang baik biar kita https://t.co/lGesQeHZMu,1.84965639253956E+018,2024-10-25 03:37:03+00:00,lelyr13,1927366159,in,Sehun Planet,180,13,1083,2633,https://x.com/lelyr13/status/1849656392539570340,mecimapro,1,lelyr13,mecimapro
Say wow Agak refleks mau nyanyi pake 'sarang suroboyo' tapi alhamdulilah tapi ciyus hampir dikit keslipet lidah ini #Day6 #DAY6inJAKARTA #DAY6_FOREVER_YOUNG_Jakarta https://t.co/MSgYOQnNjk,1.84965921018491E+018,2024-10-25 03:48:15+00:00,DA6_BOBSUNGJIN,7.53235839409191E+017,in,,0,1,0,0,https://x.com/DA6_BOBSUNGJIN/status/1849659210184917152,,0,DA6_BOBSUNGJIN,
Mau upload ini lucu bgt yundoun pelawak kite semua bisa2nya ngide niruin kata2 dari translatornya ampe sungjin shock giliran ditanya apa next songnya dia malah nanya balik ke yongke wkwkwk asli bokem bgt #Day6 #DAY6inJAKARTA #DAY6_FOREVER_YOUNG_Jakarta https://t.co/ojZfS8Sew2,1.84966302135999E+018,2024-10-25 04:03:24+00:00,DA6_BOBSUNGJIN,7.53235839409191E+017,in,,0,1,0,0,https://x.com/DA6_BOBSUNGJIN/status/1849663021359992926,,0,DA6_BOBSUNGJIN,
Misiku disini jg sdh terlaksana nunjukin foto sungjin dihape sambil nyanyi yeppeoseo part dia yg terakhir yg paling menyayat hati itu tapi kamu bukan mantan tenang aja pingin ajaa kayak sobat ambyar kan aku gapunya mantan #Day6 #DAY6inJAKARTA #DAY6_FOREVER_YOUNG_Jakarta https://t.co/tas9j3QpgR,1.84966671732637E+018,2024-10-25 04:18:05+00:00,DA6_BOBSUNGJIN,7.53235839409191E+017,in,,0,1,0,0,https://x.com/DA6_BOBSUNGJIN/status/1849666717326377430,,0,DA6_BOBSUNGJIN,
Disini tu wish aku pingin banget denger siulannya sungjin tapi karna di indo dan standing kek mustahal syekali dan ternyata benar divideo ku ketimpa suaranya sama durudududu jd ga ku upload next time bismillah bisaa #Day6 #DAY6inJAKARTA #DAY6_FOREVER_YOUNG_Jakarta https://t.co/f10hG3ZMHr,1.84967009226478E+018,2024-10-25 04:31:29+00:00,DA6_BOBSUNGJIN,7.53235839409191E+017,in,,0,1,0,0,https://x.com/DA6_BOBSUNGJIN/status/1849670092264784004,,0,DA6_BOBSUNGJIN,
Wish denger adlibs yongke di kongchu part yg ini sukses bangeet huhuhuhu walau cuma sekali tapi makasih bgt loh #Day6 #DAY6inJAKARTA #DAY6_FOREVER_YOUNG_Jakarta https://t.co/nJTg4ZY7kV,1.84967524465264E+018,2024-10-25 04:51:58+00:00,DA6_BOBSUNGJIN,7.53235839409191E+017,in,,0,1,0,0,https://x.com/DA6_BOBSUNGJIN/status/1849675244652654955,,0,DA6_BOBSUNGJIN,
Only Sobat ambyar only segelegar ini suaranyaaa kite kan udah ambyar mleyot bgt yak eh diujung sisungjin ngelawak ketawak bgt gua wak #Day6 #DAY6inJAKARTA #DAY6_FOREVER_YOUNG_Jakarta https://t.co/g6a5306PRB,1.84968198587638E+018,2024-10-25 05:18:45+00:00,DA6_BOBSUNGJIN,7.53235839409191E+017,in,,0,1,0,0,https://x.com/DA6_BOBSUNGJIN/status/1849681985876394492,,0,DA6_BOBSUNGJIN,
Sbg fans garis keras si ojodaboni ojodaboni ini ku ucapkan matur suwun ya mbak ya bener2 ngereog banget dah asli :)))) #DAY6_3RD_WORLDTOUR_Indonesia #DAY6_FOREVER_YOUNG_Surabaya #DAY6insurabaya https://t.co/gVm2RBPqhi,1.84970500074804E+018,2024-10-25 06:50:12+00:00,scorpiopatronus,1.40246549983379E+018,in,under the same sky with you,0,1,0,1,https://x.com/scorpiopatronus/status/1849705000748056747,,0,scorpiopatronus,
Hari ini aku boleh yaa bikin A thread lagu Band Aid yang sudah hampir 2 bulan beredar di masyarakat hoho Bahkan sudah seminggu masih PCD terakhir konser #DAY6. Alasan lain sih biar kelihatan lagi ngetik aja hehehe Dalam bahasa Indonesia kupersembahkan https://t.co/0wtrHX5ClM,1.84970790052207E+018,2024-10-25 07:01:44+00:00,arimayha,66042326,in,"ÜT: -6.2460314,106.8865079",1,1,0,0,https://x.com/arimayha/status/1849707900522070092,,0,arimayha,
Ini dowoon pas dance dance ganteng banget sampe auto nyebut #DAY6_3RD_WORLDTOUR_Indonesia #DAY6_FOREVER_YOUNG_Surabaya #DAY6insurabaya https://t.co/qQfQSnR0jO,1.84971130231241E+018,2024-10-25 07:15:15+00:00,scorpiopatronus,1.40246549983379E+018,in,under the same sky with you,0,0,0,0,https://x.com/scorpiopatronus/status/1849711302312415243,,0,scorpiopatronus,
241019 - Kangen banget.... #YoungK #영케이 #DAY6 #데이식스 #DAY6_FOREVER_YOUNG_Jakarta #DAY6_FOREVER_YOUNG_Indonesia https://t.co/hVpRjwR7ti,1.84971932097012E+018,2024-10-25 07:47:06+00:00,itsjooyeon,1.02180089582088E+018,in,,0,0,0,3,https://x.com/itsjooyeon/status/1849719320970133994,,0,itsjooyeon,
Ini lucu banget sih kuping udah pengang pada teriak wonhanika eh ditodong eojjeodaboni sama youngke wkwkwk Bener sih lain kali ditulis juga chord gitarnya #Day6 #DAY6inJAKARTA #DAY6_FOREVER_YOUNG_Jakarta https://t.co/04tedXXUF5,1.84975447085246E+018,2024-10-25 10:06:47+00:00,DA6_BOBSUNGJIN,7.53235839409191E+017,in,,0,1,0,0,https://x.com/DA6_BOBSUNGJIN/status/1849754470852460871,,0,DA6_BOBSUNGJIN,
Berkat doun yg slowver eojjeodaboni gue bisa denger suara BABA ARGHHHH makasih banget dounnn ilopyupul suaranya gagah banget gasih sama kek yang megangnya meltdown guaaaa parrraah #Day6 #DAY6inJAKARTA #DAY6_FOREVER_YOUNG_Jakarta https://t.co/lkNlV5FcF3,1.84975668310034E+018,2024-10-25 10:15:34+00:00,DA6_BOBSUNGJIN,7.53235839409191E+017,in,,0,1,0,0,https://x.com/DA6_BOBSUNGJIN/status/1849756683100356926,,0,DA6_BOBSUNGJIN,
Ni momentnya sungjin kaget sama moshingan di pink a ujung sampe ditunjuk trus yongke ngehampirin ngasih tau ternyata sungjin udah liat duluan ini baru namanya sweet chaos yaang #Day6 #DAY6inJAKARTA #DAY6_FOREVER_YOUNG_Jakarta https://t.co/jVXhloUjy8,1.84975977526289E+018,2024-10-25 10:27:51+00:00,DA6_BOBSUNGJIN,7.53235839409191E+017,in,,0,1,0,0,https://x.com/DA6_BOBSUNGJIN/status/1849759775262900270,,0,DA6_BOBSUNGJIN,
Ini misi di how can i say sukses yaa melihat duo brengshek q ini adu mekanik plus suara babaa ihh sumvah yaaa pingin ku sun babaa #Day6 #DAY6inJAKARTA #DAY6_FOREVER_YOUNG_Jakarta https://t.co/3SGzGHutw2,1.84976260192578E+018,2024-10-25 10:39:05+00:00,DA6_BOBSUNGJIN,7.53235839409191E+017,in,,0,1,0,0,https://x.com/DA6_BOBSUNGJIN/status/1849762601925796288,,0,DA6_BOBSUNGJIN,
Di i wait aku nunggu tarikan sungjinnya diakhir ituu kek eugh banget #Day6 #DAY6inJAKARTA #DAY6_FOREVER_YOUNG_Jakarta https://t.co/0PFi3uKy67,1.84976440441561E+018,2024-10-25 10:46:15+00:00,DA6_BOBSUNGJIN,7.53235839409191E+017,in,,0,1,0,0,https://x.com/DA6_BOBSUNGJIN/status/1849764404415619499,,0,DA6_BOBSUNGJIN,
BIASA AJA BISA GAK? #성진 #SUNGJIN #DAY6 #데이식스 #DAY6_FOREVER_YOUNG_Jakarta #DAY6inJAKARTA https://t.co/IeHaZkRQ0M,1.849767975576E+018,2024-10-25 11:00:27+00:00,bibobbear,9.61604155763703E+017,in,,1,0,0,2,https://x.com/bibobbear/status/1849767975576011206,,0,bibobbear,
LMOLM ini yang ditunggu tarikan gitar sungjin yg bikin pengang tapi ga apa aku sukak bangeet #Day6 #DAY6inJAKARTA #DAY6_FOREVER_YOUNG_Jakarta https://t.co/x1JXIhPZ9w,1.84976821426548E+018,2024-10-25 11:01:23+00:00,DA6_BOBSUNGJIN,7.53235839409191E+017,in,,0,1,0,0,https://x.com/DA6_BOBSUNGJIN/status/1849768214265491556,,0,DA6_BOBSUNGJIN,
Saa aeee ngegodanya #성진 #SUNGJIN #DAY6 #데이식스 #DAY6_FOREVER_YOUNG_Jakarta #DAY6inJAKARTA https://t.co/MBmGw0UA0p,1.8497689438898E+018,2024-10-25 11:04:17+00:00,bibobbear,9.61604155763703E+017,in,,1,0,0,2,https://x.com/bibobbear/status/1849768943889813597,,0,bibobbear,
Shoot me GUE BISA MENGABADIKAN MA BIGGEST WANTED MOMENT INI YAALLAH MAKASIH BANGET KEPADA TUHAN SEMESTA ALAM TRIO KWEK KWEK INI EMANG NER BENER DI SHOOT ME APA HARUS GIMANAA WAK APA KITA SUN ATU-ATUIHHHASKFHGJL #Day6 #DAY6inJAKARTA #DAY6_FOREVER_YOUNG_Jakarta https://t.co/s1rOYj4Ma1,1.84977210534643E+018,2024-10-25 11:16:51+00:00,DA6_BOBSUNGJIN,7.53235839409191E+017,in,,0,1,0,0,https://x.com/DA6_BOBSUNGJIN/status/1849772105346449741,,0,DA6_BOBSUNGJIN,
Tida lupa sungjin IJEEN! KKEUTIYAA!! ANIGIL!! BIREO!! -nya gue auto salah dah ‍️ mana pake senyum syahdu dulu sebelum berbuat #Day6 #DAY6inJAKARTA #DAY6_FOREVER_YOUNG_Jakarta https://t.co/ySAZJTXIWJ,1.84977578901071E+018,2024-10-25 11:31:29+00:00,DA6_BOBSUNGJIN,7.53235839409191E+017,in,,0,1,0,0,https://x.com/DA6_BOBSUNGJIN/status/1849775789010714778,,0,DA6_BOBSUNGJIN,
Detik-detik sungjin diamuk massa akusi langsung melambaikan tangan ya menyerah bang #Day6 #DAY6inJAKARTA #DAY6_FOREVER_YOUNG_Jakarta https://t.co/Tc8mgex1ii,1.84977838190008E+018,2024-10-25 11:41:48+00:00,DA6_BOBSUNGJIN,7.53235839409191E+017,in,,0,1,0,0,https://x.com/DA6_BOBSUNGJIN/status/1849778381900087356,,0,DA6_BOBSUNGJIN,
Wibunya doun keluar #Day6 #DAY6inJAKARTA #DAY6_FOREVER_YOUNG_Jakarta https://t.co/Wl0JorlejO,1.8497794713957E+018,2024-10-25 11:46:07+00:00,DA6_BOBSUNGJIN,7.53235839409191E+017,in,,0,1,0,0,https://x.com/DA6_BOBSUNGJIN/status/1849779471395717445,,0,DA6_BOBSUNGJIN,
괴물 (Monster) Ena banget harmonisasinya yg rasa pantai ini #Day6 #DAY6inJAKARTA #DAY6_FOREVER_YOUNG_Jakarta https://t.co/83xSt5evEo,1.84978233418419E+018,2024-10-25 11:57:30+00:00,DA6_BOBSUNGJIN,7.53235839409191E+017,in,,0,1,0,0,https://x.com/DA6_BOBSUNGJIN/status/1849782334184202620,,0,DA6_BOBSUNGJIN,
Zombie tenang sayaang ada kami yang back up solidaritas tanpa bataass #Day6 #DAY6inJAKARTA #DAY6_FOREVER_YOUNG_Jakarta https://t.co/h2CHSO9dxu,1.84978456063426E+018,2024-10-25 12:06:21+00:00,DA6_BOBSUNGJIN,7.53235839409191E+017,in,,0,1,0,0,https://x.com/DA6_BOBSUNGJIN/status/1849784560634270009,,0,DA6_BOBSUNGJIN,
Bakat terpendamku yang memang harus benar² dipendam #DAY6_FOREVER_YOUNG_JAKARTA #DAY6inJAKARTA #DAY6 #데이식스 https://t.co/VP5RmSEZ3S,1.84979797615754E+018,2024-10-25 12:59:39+00:00,Milliaaaar,1602643597,in,,0,0,0,0,https://x.com/Milliaaaar/status/1849797976157540402,,0,Milliaaaar,
241019 - orang lagi mau fokus ngegalau ini malah sibuk dorong-dorong mic pake kepala #YoungK #영케이 #DAY6 #데이식스 #DAY6_FOREVER_YOUNG_Jakarta #DAY6_FOREVER_YOUNG_Indonesia https://t.co/mSdd9buCnC,1.84980216763449E+018,2024-10-25 13:16:19+00:00,itsjooyeon,1.02180089582088E+018,in,,0,0,2,16,https://x.com/itsjooyeon/status/1849802167634493650,,0,itsjooyeon,
Day 1 confetti. Ternyata ke capture semuanya langsung angkat tangan untuk nge reach confettinya .. soalnya emang se magical itu Seneng semuanya enjoy #DAY6_FOREVER_YOUNG_Indonesia #DAY6 #데이식스 #DAY6_3RD_WORLDTOUR #DAY6inJAKARTA https://t.co/oh57mqPMN3,1.84982605052156E+018,2024-10-25 14:51:13+00:00,devonnel_,225297709,in,,0,1,0,5,https://x.com/devonnel_/status/1849826050521563530,,0,devonnel_,
Congratulation vers. Ikhlas in the crowded Dah gamau ngedit.. ️ 19.10 #Day6ForeverYoung #YOUNGK #DOWOON #WONPIL #SUNGJIN #DAY6 #데이식스 #영게이 #도운 #원필 #성진 https://t.co/7dVMsYbUwh,1.84983604986397E+018,2024-10-25 15:30:57+00:00,dda0kgeon,458904132,in,,0,0,0,0,https://x.com/dda0kgeon/status/1849836049863979179,,0,dda0kgeon,
Sungjin iqomah day 1 #DAY6_FOREVER_YOUNG_Indonesia #DAY6 #데이식스 #DAY6_3RD_WORLDTOUR #DAY6inJAKARTA https://t.co/UgSYHzDTtB,1.84983836433959E+018,2024-10-25 15:40:09+00:00,devonnel_,225297709,in,,0,0,0,0,https://x.com/devonnel_/status/1849838364339601637,,0,devonnel_,
Liat ada yang fulllllll senyum #DAY6_FOREVER_YOUNG_Indonesia #DAY6 #데이식스 #DAY6_3RD_WORLDTOUR #DAY6inJAKARTA https://t.co/0isjW2IegQ,1.84983867975125E+018,2024-10-25 15:41:24+00:00,devonnel_,225297709,in,,0,0,0,1,https://x.com/devonnel_/status/1849838679751262222,,0,devonnel_,
Sungjin jempol #DAY6_FOREVER_YOUNG_Indonesia #DAY6 #데이식스 #DAY6_3RD_WORLDTOUR #DAY6inJAKARTA https://t.co/7nCRRq9tat,1.84983937425669E+018,2024-10-25 15:44:09+00:00,devonnel_,225297709,in,,0,0,0,0,https://x.com/devonnel_/status/1849839374256701821,,0,devonnel_,
Sungjin jempol (lagi) Coba gaya lain Pak #DAY6_FOREVER_YOUNG_Indonesia #DAY6 #데이식스 #DAY6_3RD_WORLDTOUR #DAY6inJAKARTA https://t.co/EBYd0D9kms,1.84983945557585E+018,2024-10-25 15:44:29+00:00,devonnel_,225297709,in,,0,0,0,0,https://x.com/devonnel_/status/1849839455575867645,,0,devonnel_,
Masih gak nyangka Day6 bisa tour 3 kota di Indonesia kurang lebih 2 minggu kita ada di udara yg sama kaya mereka Terharu dan jujur sedih banget waktu ditinggal pulang ke korea Tapi gapapa kita nabung lagi buat konser selanjutnya ya!! https://t.co/jqiwat8mif,1.84999910121733E+018,2024-10-26 02:18:51+00:00,splenjdid,1.06947107860125E+018,in,Mostly Day6,0,2,0,7,https://x.com/splenjdid/status/1849999101217341444,,0,splenjdid,
@urshirtspink @prettyprmrz @DrJunkay @coladapasta 241019 #DAY6_FOREVER_YOUNG_Jakarta - DAY 1 Mata sedikit merah ya karena meneteskan air mata selama konser. Kata gue kalau format band gini emang paling bener ambil standing sih. Gue yang awalnya mikir rada jompo ternyata ga secapek itu kok https://t.co/rjhaBmQH0G,1.85007562004824E+018,2024-10-26 07:22:55+00:00,D2gh_arief,196087320,in,Jakarta Capital Region,0,1,0,0,https://x.com/D2gh_arief/status/1850075620048240804,"urshirtspink,prettyprmrz,DrJunkay,coladapasta",4,D2gh_arief,urshirtspink
Drop my fan art for DAY6 Forever Young in Jakarta Buat kenang kenangan di timeline pernah gambar ini buat freebies konser deisikseu #DAY6_FOREVER_YOUNG_Jakarta #DAY6_FOREVER_YOUNG_Indonesia https://t.co/g5VQvi1gwq,1.85013591867146E+018,2024-10-26 11:22:31+00:00,novazakiyaa,70881038,in,,0,1,0,3,https://x.com/novazakiyaa/status/1850135918671462443,,0,novazakiyaa,
akhirnya ketemu lagi setelah 5 tahun @day6official ! #DAY6_3RD_WORLDTOUR #DAY6_FOREVER_YOUNG_Jakarta baru sempet ngepost karna seninnya lgsg ngantor https://t.co/wMD6bytunH,1.85014147909385E+018,2024-10-26 11:44:37+00:00,switchaids,1.49890354266015E+018,in,,0,3,0,3,https://x.com/switchaids/status/1850141479093850551,day6official,1,switchaids,day6official
Met seminggu #DAY6FOREVERYOUNG From: kita harus nonton DAY6 bareng! To: bisa duduk bareng di the best seat Sempet hampir berantem gara2 per COD an WKWK. But it was beautiful! Untung sempet ngelamar Young K tuh Next kita harus having more fun! @kybrianyk https://t.co/MLeuRHJkAH,1.85014436586558E+018,2024-10-26 11:56:05+00:00,dearkimwonpil,8.30786251372391E+017,in,INFJ '98,0,1,1,2,https://x.com/dearkimwonpil/status/1850144365865582719,kybrianyk,1,dearkimwonpil,kybrianyk
Maaf day6 klo masalah nyanyi mungkin kita lebih hapal dari kalian Jadi..tolong chord nya dihapal juga biar kita sama sama enak gitu. Ya masa nnti ke konser my day bawa instrument juga??? https://t.co/4QfbToSinm,1.85014662368868E+018,2024-10-26 12:05:03+00:00,lezgetitbribrii,1.5075796383775E+018,in,,102,28,680,3124,https://x.com/lezgetitbribrii/status/1850146623688692093,,0,lezgetitbribrii,
Secuil cerita dari nonton konser DAY6 pertamaku di Surabaya. Bangga banget pas dengerin suara myday tu sopan banget masuk ke telinga. Udah gitu aja si ceritanya #DAY6_3RD_WORLDTOUR_INDONESIA #DAY6_Forever_Young_Surabaya #DAY6inSurabaya #DAY6inSBY https://t.co/OshySRBO1i,1.85018623731296E+018,2024-10-26 14:42:28+00:00,arikacosurexia,2363711294,in,Indonesia ,0,0,1,1,https://x.com/arikacosurexia/status/1850186237312970856,,0,arikacosurexia,
mengenng semingguan #DAY6_FOREVER_YOUNG_Jakarta [sedih],1.85019610284867E+018,2024-10-26 15:21:40+00:00,dwonblue,1.32430911642096E+018,in,,0,0,0,0,https://x.com/dwonblue/status/1850196102848680264,,0,dwonblue,
241019 FOREVER YOUNG in Jakarta Day 1 Free하게 Dia pikir aku tidak meleyot senyum2 manis gitu terus #원필 #Wonpil #DAY6 #데이식스 #DAY6inJKT #DAY6_Forever_Young_Jakarta https://t.co/W5bBjslB7X,1.85023317810946E+018,2024-10-26 17:48:59+00:00,luckyshownu,8.92289722013305E+017,in,,0,1,0,1,https://x.com/luckyshownu/status/1850233178109473209,,0,luckyshownu,
241020 FOREVER YOUNG in Jakarta Day 2 Free하게 Wonpil focus + Youngk naik panggung nya dowoon #원필 #Wonpil #Youngk #영케이 #DAY6 #데이식스 #DAY6inJKT #DAY6_Forever_Young_Jakarta https://t.co/TioRqxdBjD,1.85023723573362E+018,2024-10-26 18:05:07+00:00,luckyshownu,8.92289722013305E+017,in,,0,0,0,3,https://x.com/luckyshownu/status/1850237235733635308,,0,luckyshownu,
Skill ngefancam sambil loncat-loncat (+ mata tetep fokus ke panggung)#DAY6 #데이식스 #DAY6_3RD_WORLDTOUR #DAY6inJAKARTA #DAY6inJKT #DAY6_FOREVER_YOUNG_Indonesia #DAY6_FOREVER_YOUNG_Jakarta #YoungK #영케이 https://t.co/mcaQv0SIW2,1.8503510344741E+018,2024-10-27 01:37:19+00:00,DeisikseuJombie,1.65126395358937E+018,in,,0,0,0,0,https://x.com/DeisikseuJombie/status/1850351034474115284,,0,DeisikseuJombie,
she smiled... momen ketika wonpil genit sama myday cabang selir jkt... 241019 #DAY6_FOREVER_YOUNG_JAKARTA #DAY6inJAKARTA #DAY6 #데이식스 https://t.co/ew4f0dLgCV,1.85041124226939E+018,2024-10-27 05:36:33+00:00,youngkjigae,1.26205041982969E+018,in,,1,0,0,0,https://x.com/youngkjigae/status/1850411242269393226,,0,youngkjigae,
live version-nya how to love tuh gabakal seasyik itu kalo kaga ada adlibs raungannya bapak wkwkwk 241019 #DAY6_FOREVER_YOUNG_JAKARTA #DAY6inJAKARTA #DAY6 #데이식스 https://t.co/xKmpvhKIdt,1.8504192482478E+018,2024-10-27 06:08:22+00:00,youngkjigae,1.26205041982969E+018,in,,1,0,0,0,https://x.com/youngkjigae/status/1850419248247800316,,0,youngkjigae,
Omongannya kepotong sama translator vs Ngetawain translatornya 241019 #YoungK #영케이 #DAY6 #데이식스 #DAY6_FOREVER_YOUNG_Jakarta #DAY6_FOREVER_YOUNG_Indonesia https://t.co/OIwZGyWOMg,1.85042463640589E+018,2024-10-27 06:29:47+00:00,itsjooyeon,1.02180089582088E+018,in,,0,0,0,2,https://x.com/itsjooyeon/status/1850424636405899563,,0,itsjooyeon,
Ga suka cowo gondrong tpi klo dia boleh dibicarakan #DAY6_FOREVER_YOUNG_Indonesia #DAY6 #DAY6_3RD_WORLDTOUR https://t.co/QBAfP8PKLz,1.85043182747719E+018,2024-10-27 06:58:21+00:00,Mell_Maysilia,608900184,in,,0,0,0,0,https://x.com/Mell_Maysilia/status/1850431827477209267,,0,Mell_Maysilia,
detik-detik Sungjin kaget trs salting soalnya warga pada auto teriak pas dia kabjagi gulung lengan baju nya di tengah2 perform #DAY6_FOREVER_YOUNG_Jakarta #DAY6_FOREVER_YOUNG_Indonesia https://t.co/MLrwj2y5RW,1.85043703133338E+018,2024-10-27 07:19:02+00:00,flowerybob,1515919327,in,she/her,6,3,30,156,https://x.com/flowerybob/status/1850437031333384638,,0,flowerybob,
Park sungjin's guitar riff yang sangat menyala (feat doun) 241019 #DAY6_FOREVER_YOUNG_JAKARTA #DAY6inJAKARTA #DAY6 #데이식스 https://t.co/BiQFPDj64n,1.85047611750707E+018,2024-10-27 09:54:21+00:00,youngkjigae,1.26205041982969E+018,in,,1,0,0,0,https://x.com/youngkjigae/status/1850476117507080623,,0,youngkjigae,
setelah pcd baru liat2 lagi semua fancam seseru itu konser desik huhu mau lagi #DAY6 #데이식스 #DAY6_3RD_WORLDTOUR #DAY6_FOREVER_YOUNG_JAKARTA pov dari purple A https://t.co/hINEAlymWi,1.85050245573529E+018,2024-10-27 11:39:00+00:00,lowbatteryn,1.01474432716617E+018,in,,1,0,0,0,https://x.com/lowbatteryn/status/1850502455735291951,,0,lowbatteryn,
